tag,see,favorite,cart,buy,popularity,desire,behavior_rate
1,0.0,0.0,0.0,0.0,0.23105857863,0.0196078431373,0.000816993464052
1,0.0,0.0,0.0,0.0,0.380797077978,0.00621118012422,0.0217391304348
1,0.0,0.0,0.0,0.0,0.23105857863,0.00639565445944,0.000613281934466
1,0.0,0.0,0.0,0.0,0.23105857863,0.00639565445944,0.000438058524619
1,0.0134758939982,0.0,0.0,0.00673794699909,0.380797077978,0.00335908632852,0.00201545179711
1,0.0,0.0,0.0,0.0,0.380797077978,0.0105524518932,0.00372439478585
1,0.0,0.0,0.0,0.0,0.23105857863,0.00259067357513,0.00518134715026
1,0.0,0.0,0.0,0.0,0.23105857863,0.0105524518932,0.00341402855369
1,0.0,0.0,0.0,0.0,0.380797077978,0.0196078431373,0.00217864923747
1,1.66305743821e-06,0.0,0.0,0.0,0.23105857863,0.0187165775401,0.00668449197861
1,0.541341132946,0.0,0.0,0.0,0.23105857863,0.0142857142857,0.0018315018315
1,0.69070233805,0.0497870683679,0.0,0.0,0.23105857863,0.00524737631184,0.00899550224888
1,0.0,0.0,0.0,0.0,0.23105857863,0.011583011583,0.00772200772201
1,0.0,0.0,0.0,0.0,0.380797077978,0.00639565445944,0.00070089363939
1,0.0,0.0,0.0,0.0,0.380797077978,0.0105524518932,0.00248292985723
1,0.0,0.0,0.0,0.0,0.23105857863,0.0372881355932,0.0169491525424
1,0.0,0.0,0.0,0.0,0.23105857863,0.00604766986837,0.00213447171825
1,2.01287019928,0.0,0.503214724408,0.0,0.380797077978,0.0361216730038,0.00684410646388
1,0.735758882343,0.0,0.367879441171,0.0,0.23105857863,0.0361216730038,0.00190114068441
1,0.735758882343,0.0,0.367879441171,0.0,0.452574126822,0.0361216730038,0.00266159695817
1,0.0,0.0,0.0,0.0,0.23105857863,0.0573536411233,0.00142789148025
1,0.0,0.0,0.0,0.0,0.452574126822,0.000797130330809,0.00398565165405
1,0.0549469166662,0.0183156388887,0.0,0.0,0.23105857863,0.00789639924195,0.00442198357549
1,0.0,0.0,0.0,0.0,0.49966464987,0.0234657039711,0.00902527075812
1,0.0,0.0,0.0,0.0,0.452574126822,0.00501699304095,0.00129470788153
1,0.0,0.0,0.0,0.0,0.23105857863,0.0361216730038,0.00190114068441
1,0.0366312777775,0.0,0.0,0.0,0.23105857863,0.0148148148148,0.00634920634921
1,0.0,0.0,0.0,0.0,0.23105857863,0.0454545454545,0.0318181818182
1,0.00100638788371,0.0,0.0,0.0,0.23105857863,0.0249609984399,0.01872074883
1,0.367879441171,0.0,0.367879441171,0.0,0.380797077978,0.0361216730038,0.00152091254753
1,0.367879441171,0.0,0.367879441171,0.0,0.482013790038,0.0361216730038,0.00152091254753
1,0.367879441171,0.0,0.367879441171,0.0,0.23105857863,0.0361216730038,0.00152091254753
1,1.47151776469,0.0,0.367879441171,0.0,0.493307149076,0.0361216730038,0.00342205323194
1,0.73823763452,0.00247875217667,0.367879441171,0.0,0.380797077978,0.0361216730038,0.00266159695817
1,0.40600584971,0.0,0.135335283237,0.0,0.23105857863,0.0361216730038,0.00190114068441
1,0.149361205104,0.0497870683679,0.0497870683679,0.0,0.380797077978,0.025,0.00641025641026
1,0.135335283237,0.0,0.135335283237,0.0,0.23105857863,0.0361216730038,0.00114068441065
1,0.367879441171,0.0,0.367879441171,0.0,0.452574126822,0.0361216730038,0.00152091254753
1,2.20727664703,0.0,0.367879441171,0.0,0.23105857863,0.0361216730038,0.00342205323194
1,0.40600584971,0.0,0.270670566473,0.0,0.380797077978,0.0361216730038,0.00266159695817
1,0.367879441171,0.0,0.367879441171,0.0,0.380797077978,0.0361216730038,0.00152091254753
1,0.81201169942,0.0,0.135335283237,0.0,0.499999168472,0.0361216730038,0.00342205323194
1,0.367879441171,0.367879441171,0.367879441171,0.0,0.23105857863,0.0361216730038,0.00190114068441
1,0.367879441171,0.0,0.367879441171,0.0,0.23105857863,0.0361216730038,0.00228136882129
1,0.0,0.0,0.0,0.0,0.23105857863,0.0361216730038,0.00114068441065
1,1.47151776469,0.0,0.367879441171,0.0,0.49966464987,0.0361216730038,0.00494296577947
1,0.367879441171,0.0,0.367879441171,0.0,0.23105857863,0.0361216730038,0.00152091254753
1,0.135335283237,0.0,0.135335283237,0.0,0.23105857863,0.0361216730038,0.00114068441065
1,0.367879441171,0.0,0.367879441171,0.0,0.23105857863,0.0361216730038,0.00152091254753
1,0.135335283237,0.0,0.135335283237,0.0,0.23105857863,0.0361216730038,0.00114068441065
1,0.367879441171,0.0,0.367879441171,0.0,0.23105857863,0.0361216730038,0.00152091254753
1,0.367879441171,0.0,0.367879441171,0.0,0.23105857863,0.0361216730038,0.00152091254753
1,1.10363832351,0.0,0.367879441171,0.0,0.380797077978,0.0361216730038,0.00228136882129
1,2.58011359255,0.00247875217667,0.367879441171,0.0,0.499999999998,0.0361216730038,0.00532319391635
1,0.367879441171,0.0,0.367879441171,0.0,0.380797077978,0.0361216730038,0.00152091254753
1,0.135335283237,0.0,0.135335283237,0.0,0.23105857863,0.0361216730038,0.00228136882129
1,0.135335283237,0.0,0.135335283237,0.0,0.23105857863,0.0361216730038,0.00114068441065
1,0.367879441171,0.0,0.367879441171,0.0,0.23105857863,0.0361216730038,0.00152091254753
1,0.135335283237,0.0,0.135335283237,0.0,0.23105857863,0.0361216730038,0.00114068441065
1,0.135335283237,0.0,0.135335283237,0.0,0.23105857863,0.0361216730038,0.00114068441065
1,0.0,0.0,0.0,0.0,0.380797077978,0.0126050420168,0.0168067226891
1,0.0,0.0,0.0,0.0,0.23105857863,0.0155541153597,0.00583279325988
1,0.367879441171,0.0,0.367879441171,0.0,0.482013790038,0.0361216730038,0.00228136882129
1,0.367879441171,0.0,0.367879441171,0.0,0.380797077978,0.0361216730038,0.00380228136882
1,0.367879441171,0.367879441171,0.367879441171,0.0,0.23105857863,0.0361216730038,0.00190114068441
1,0.367879441171,0.0,0.367879441171,0.0,0.380797077978,0.0361216730038,0.00152091254753
1,0.0,0.0,0.0,0.0,0.23105857863,0.0361216730038,0.00114068441065
1,1.14424348423,0.00247875217667,0.367879441171,0.0,0.380797077978,0.0361216730038,0.00380228136882
1,0.367879441171,0.0,0.367879441171,0.0,0.23105857863,0.0361216730038,0.00152091254753
1,0.0,0.0,0.0,0.0,0.23105857863,0.0100463678516,0.00540958268934
1,1.10363832351,0.0,0.367879441171,0.0,0.482013790038,0.0361216730038,0.00304182509506
1,0.0,0.0,0.0,0.0,0.23105857863,0.0155541153597,0.0051847051199
1,0.367879441171,0.0,0.367879441171,0.0,0.23105857863,0.0361216730038,0.00152091254753
1,0.40600584971,0.0,0.135335283237,0.0,0.23105857863,0.0361216730038,0.00190114068441
1,0.135335283237,0.0,0.135335283237,0.0,0.23105857863,0.0361216730038,0.00228136882129
1,0.0,0.0,0.0,0.0,0.23105857863,0.0361216730038,0.00190114068441
1,0.367879441171,0.0,0.367879441171,0.0,0.23105857863,0.0361216730038,0.00228136882129
1,0.135335283237,0.0,0.135335283237,0.0,0.23105857863,0.0361216730038,0.00114068441065
1,1.10363832351,0.0,0.367879441171,0.0,0.380797077978,0.0361216730038,0.00228136882129
1,0.270720671576,0.0,0.135335283237,0.0,0.23105857863,0.0361216730038,0.00380228136882
1,0.0,0.0,0.0,0.0,0.23105857863,0.0242718446602,0.00728155339806
1,0.0,0.0,0.0,0.0,0.380797077978,0.0214731585518,0.0039950062422
1,0.0732625555549,0.0,0.0183156388887,0.0,0.482013790038,0.015503875969,0.0193798449612
1,1.47151776469,0.0,0.367879441171,0.0,0.23105857863,0.00706057227796,0.00371609067261
1,1.47151776469,0.0,0.367879441171,0.0,0.23105857863,0.00706057227796,0.00260126347083
1,4.22013554466,0.0,0.0,0.0,0.23105857863,0.00772626931567,0.00551876379691
1,1.47151776469,0.0,0.367879441171,0.0,0.23105857863,0.00706057227796,0.00260126347083
1,0.0,0.0,0.0,0.0,0.23105857863,0.0250896057348,0.010752688172
1,2.5751560882,0.0,0.367879441171,0.0,0.380797077978,0.00706057227796,0.0048309178744
1,0.0,0.0,0.0,0.0,0.380797077978,0.00706057227796,0.00334448160535
1,0.0,0.0,0.0,0.0,0.23105857863,0.0138888888889,0.0694444444444
1,1.83939720586,0.0,0.367879441171,0.0,0.23105857863,0.00706057227796,0.00445930880713
1,0.0,0.0,0.0,0.0,0.380797077978,0.0231716147719,0.0065170166546
1,0.0,0.0,0.0,0.0,0.380797077978,0.042471042471,0.027027027027
1,0.0,0.0,0.0,0.0,0.452574126822,0.0214731585518,0.000998751560549
1,0.0,0.0,0.0,0.0,0.452574126822,0.0308219178082,0.0171232876712
1,0.0,0.0,0.0,0.0,0.23105857863,0.0200364298725,0.00546448087432
1,1.13016470349e-05,0.0,0.0,2.26032940698e-06,0.380797077978,0.0123796423659,0.0137551581843
1,1.10363832351,0.367879441171,0.367879441171,0.0,0.23105857863,0.0157024793388,0.00743801652893
1,0.0,0.0,0.0,0.0,0.23105857863,0.0110024449878,0.00305623471883
1,0.735758882343,0.0,0.367879441171,0.0,0.23105857863,0.00706057227796,0.00334448160535
1,0.0,0.0,0.0,0.0,0.23105857863,0.0072590738423,0.00275344180225
1,0.0549469166662,0.0,0.0183156388887,0.0,0.23105857863,0.00534045393858,0.00367156208278
1,0.0,0.0,0.0,0.0,0.452574126822,0.0152565880721,0.00832177531207
1,2.01290429756,0.0,0.0,0.0,0.380797077978,0.00772626931567,0.00551876379691
1,0.0,0.0,0.0,0.0,0.380797077978,0.00709939148073,0.00608519269777
1,0.146301196282,0.00247875217667,0.0,0.0209178008695,0.482013790038,0.015,0.0725
1,1.83939720586,0.0,0.367879441171,0.0,0.23105857863,0.0119578435347,0.00162140251317
1,1.47151776469,0.0,0.367879441171,0.0,0.23105857863,0.0119578435347,0.00141872719903
1,0.0,0.0,0.0,0.0,0.23105857863,0.00515463917526,0.00147275405007
1,1.83939720586,0.0,0.0,0.0,0.23105857863,0.00675506629972,0.0032524393295
1,1.10363832351,0.0,0.367879441171,0.0,0.482013790038,0.0119578435347,0.00182407782732
1,0.0,0.0,0.0,0.0,0.23105857863,0.00743034055728,0.000928792569659
1,0.0,0.0,0.135335283237,0.0,0.452574126822,0.00849118223383,0.00522534291313
1,0.0,0.0,0.0,0.0,0.23105857863,0.0193236714976,0.012077294686
1,0.0,0.0,0.0,0.0,0.23105857863,0.0296433534044,0.00277906438166
1,0.0,0.0,0.0,0.0,0.452574126822,0.0119578435347,0.000810701256587
1,0.367879441171,0.0,0.367879441171,0.0,0.23105857863,0.0119578435347,0.000810701256587
1,0.0,0.0,0.0,0.0,0.380797077978,0.00236518448439,0.00189214758751
1,3.67879441171,0.367879441171,0.0,0.0,0.380797077978,0.0237659963437,0.0329067641682
1,0.0,0.0,0.0,0.0,0.23105857863,0.0409482758621,0.00862068965517
1,0.0,0.0,0.0,0.0,0.23105857863,0.0191758465932,0.00203998368013
1,0.0,0.0,0.0,0.0,0.380797077978,0.00743034055728,0.000928792569659
1,0.0,0.0,0.0,0.0,0.380797077978,0.0207939508507,0.00567107750473
1,0.541341132946,0.135335283237,0.0,0.0,0.23105857863,0.0133252574197,0.00726832222895
1,0.0,0.0,0.0,0.0,0.23105857863,0.00845665961945,0.00422832980973
1,0.0,0.0,0.0,0.0,0.380797077978,0.024861878453,0.0193370165746
1,0.0,0.0,0.0,0.0,0.380797077978,0.030303030303,0.00123685837972
1,0.0,0.0,0.0,0.0,0.23105857863,0.0123500352858,0.00352858151023
1,0.0,0.0,0.0,0.0,0.23105857863,0.0123500352858,0.00564573041637
1,0.0,0.0,0.0,0.0,0.23105857863,0.00950782997763,0.00223713646532
1,1.83939720586,0.0,0.0,0.0,0.23105857863,0.00236518448439,0.00331125827815
1,0.0,0.0,0.0,0.0,0.23105857863,0.0969529085873,0.01108033241
1,1.8775236144,0.135335283237,0.0,0.0,0.23105857863,0.0225281602003,0.0237797246558
1,0.735758882343,0.0,0.367879441171,0.0,0.23105857863,0.0119578435347,0.00101337657073
1,0.81201169942,0.0,0.0,0.0,0.23105857863,0.00496453900709,0.00709219858156
1,0.0,0.0,0.0,0.0,0.452574126822,0.00511508951407,0.0076726342711
1,0.0,0.0,0.0,0.0,0.23105857863,0.0130548302872,0.0208877284595
1,1.83939720586,0.0,0.367879441171,0.0,0.23105857863,0.0296433534044,0.00463177396943
1,0.0,0.0,0.0,0.0,0.23105857863,0.0314960629921,0.0393700787402
1,0.0,0.0,0.0,0.0,0.23105857863,0.0123500352858,0.00211714890614
1,0.735758882343,0.0,0.367879441171,0.0,0.23105857863,0.0119578435347,0.00101337657073
1,0.0,0.0,0.0,0.0,0.23105857863,0.0113636363636,0.0162337662338
1,0.0,0.0,0.0,0.0,0.23105857863,0.0439882697947,0.00439882697947
1,0.0,0.0,0.0,0.0,0.497527376843,0.0302114803625,0.0211480362538
1,0.0,0.0,0.0,0.0,0.23105857863,0.028384279476,0.00982532751092
1,1.83939720586,0.367879441171,0.0,0.0,0.23105857863,0.00849118223383,0.0111038536904
1,0.735758882343,0.0,0.0,0.0,0.23105857863,0.00849118223383,0.00522534291313
1,0.0,0.0,0.0,0.0,0.23105857863,0.0317002881844,0.00504322766571
1,0.0,0.0,0.0,0.0,0.23105857863,0.0193236714976,0.0217391304348
1,0.735758882343,0.0,0.367879441171,0.0,0.23105857863,0.0119578435347,0.00101337657073
1,1.47151776469,0.0,0.0,0.0,0.23105857863,0.00945945945946,0.0135135135135
1,0.0,0.0,0.0,0.0,0.23105857863,0.0191758465932,0.00326397388821
1,0.0,0.0,0.0,0.0,0.23105857863,0.0458488228005,0.0086741016109
1,0.0,0.0,0.0,0.0,0.452574126822,0.0457317073171,0.0137195121951
1,3.31091497054,0.0,0.367879441171,0.0,0.23105857863,0.007,0.00233333333333
1,0.0,0.0,0.0,0.0,0.23105857863,0.0129623774897,0.00252924438824
1,0.0,0.0,0.0,0.0,0.23105857863,0.0421052631579,0.0175438596491
1,0.0,0.0,0.0,0.0,0.23105857863,0.0275362318841,0.00217391304348
1,0.735758882343,0.0,0.367879441171,0.0,0.23105857863,0.00627877773127,0.00293009627459
1,0.735758882343,0.0,0.367879441171,0.0,0.380797077978,0.00627877773127,0.00418585182085
1,1.83939720586,0.0,0.367879441171,0.0,0.23105857863,0.00564971751412,0.00677966101695
1,0.81201169942,0.0,0.135335283237,0.0,0.23105857863,0.0227445034117,0.00208491281274
1,0.0,0.0,0.0,0.0,0.380797077978,0.00955414012739,0.0119426751592
1,0.0,0.0,0.0,0.0,0.23105857863,0.0295068714632,0.00363783346807
1,1.91565002293,0.0,0.135335283237,0.0,0.380797077978,0.00450266066312,0.00900532132624
1,0.0,0.0,0.0,0.0,0.23105857863,0.0361216730038,0.00114068441065
1,0.367879441171,0.0,0.367879441171,0.0,0.23105857863,0.0361216730038,0.00152091254753
1,0.367879441171,0.0,0.367879441171,0.0,0.23105857863,0.0361216730038,0.00152091254753
1,0.735758882343,0.0,0.0,0.0,0.380797077978,0.00564971751412,0.0045197740113
1,0.0,0.0,0.0,0.0,0.23105857863,0.0157303370787,0.00374531835206
1,0.0,0.0,0.0,0.0,0.23105857863,0.0458488228005,0.00991325898389
1,0.676676416183,0.0,0.135335283237,0.0,0.23105857863,0.0227445034117,0.00189537528431
1,0.541341132946,0.0,0.135335283237,0.0,0.23105857863,0.0227445034117,0.00132676269901
1,0.0,0.0,0.0,0.0,0.23105857863,0.0373470701867,0.00515132002576
1,0.0,0.0,0.0,0.0,0.23105857863,0.0122116689281,0.0135685210312
1,0.0,0.0,0.0,0.0,0.23105857863,0.0263513513514,0.00202702702703
1,0.0,0.0,0.0,0.0,0.452574126822,0.0211970074813,0.0074812967581
1,0.0,0.0,0.0,0.0,0.23105857863,0.00701754385965,0.00771929824561
1,0.541341132946,0.0,0.135335283237,0.0,0.23105857863,0.0227445034117,0.00132676269901
1,0.270670566473,0.0,0.135335283237,0.0,0.23105857863,0.0227445034117,0.000947687642153
1,0.367879441171,0.0,0.367879441171,0.0,0.380797077978,0.0361216730038,0.00152091254753
1,0.0,0.0,0.0,0.0,0.380797077978,0.0361216730038,0.00152091254753
1,0.735758882343,0.0,0.367879441171,0.0,0.452574126822,0.0361216730038,0.00342205323194
1,0.0,0.0,0.0,0.0,0.452574126822,0.0138248847926,0.0149769585253
1,0.0,0.0,0.0,0.0,0.23105857863,0.0106132075472,0.00589622641509
1,0.541341132946,0.0,0.135335283237,0.0,0.23105857863,0.0227445034117,0.00132676269901
1,0.81201169942,0.0,0.135335283237,0.0,0.23105857863,0.0227445034117,0.0024639878696
1,0.0,0.0,0.0,0.0,0.380797077978,0.0138248847926,0.00806451612903
1,0.0,0.0,0.0,0.0,0.23105857863,0.00892857142857,0.00535714285714
1,0.367879441171,0.0,0.367879441171,0.0,0.23105857863,0.0361216730038,0.00228136882129
1,0.0,0.0,0.0,0.0,0.380797077978,0.0361216730038,0.00114068441065
1,0.0,0.0,0.0,0.0,0.380797077978,0.0361216730038,0.00114068441065
1,0.149361205104,0.0,0.0,0.0,0.23105857863,0.01487378234,0.000837959568451
1,0.0,0.0,0.0,0.0,0.23105857863,0.00551080966511,0.00211954217889
1,0.0,0.0,0.0,0.0,0.23105857863,0.0231213872832,0.0019267822736
1,1.47151776469,0.367879441171,0.0,0.0,0.23105857863,0.00164925783397,0.00494777350192
1,0.0,0.0,0.0,0.0,0.23105857863,0.0361216730038,0.00114068441065
1,1.47151776469,0.0,0.367879441171,0.0,0.23105857863,0.00522193211488,0.023498694517
1,0.0,0.0,0.0,0.0,0.23105857863,0.0263513513514,0.00472972972973
1,0.0,0.0,0.0,0.0,0.23105857863,0.0458488228005,0.00495662949195
1,0.0,0.0,0.0,0.0,0.23105857863,0.0458488228005,0.00991325898389
1,0.367879441171,0.0,0.367879441171,0.0,0.380797077978,0.0361216730038,0.00190114068441
1,0.367879441171,0.0,0.367879441171,0.0,0.23105857863,0.0361216730038,0.00152091254753
1,1.10363832351,0.0,0.367879441171,0.0,0.23105857863,0.0361216730038,0.00228136882129
1,0.0,0.0,0.0,0.0,0.23105857863,0.0211970074813,0.00623441396509
1,0.0,0.0,0.0,0.0,0.23105857863,0.0227445034117,0.000758150113723
1,0.270670566473,0.0,0.135335283237,0.0,0.23105857863,0.0227445034117,0.00132676269901
1,3.34904137908,0.0,0.503214724408,0.0,0.23105857863,0.0107469102633,0.0118216012896
1,3.31091497054,0.367879441171,0.0,0.0,0.23105857863,0.0126262626263,0.0176767676768
1,0.0,0.0,0.0,0.0,0.23105857863,0.0361216730038,0.00190114068441
1,0.735758882343,0.0,0.0,0.0,0.23105857863,0.0276679841897,0.0197628458498
1,0.0,0.0,0.0,0.0,0.452574126822,0.038961038961,0.0519480519481
1,2.5751560882,0.0,0.367879441171,0.0,0.482013790038,0.0155869459328,0.00633219678519
1,0.367879441171,0.0,0.0,0.0,0.23105857863,0.0301966292135,0.00280898876404
1,0.0,0.0,0.0,0.0,0.23105857863,0.00544069640914,0.00544069640914
1,1.83939720586,0.0,0.367879441171,0.0,0.23105857863,0.0361216730038,0.00380228136882
1,1.83939720586,0.0,0.367879441171,0.0,0.452574126822,0.0195775373519,0.00669757856775
1,0.0,0.0,0.0,0.0,0.499999999998,0.00514138817481,0.0025706940874
1,0.0,0.0,0.0,0.0,0.380797077978,0.0295068714632,0.00202101859337
1,0.0,0.0,0.0,0.0,0.23105857863,0.0301966292135,0.0063202247191
1,0.0,0.0,0.0,0.0,0.23105857863,0.0301966292135,0.0063202247191
1,1.10363832351,0.0,0.367879441171,0.0,0.23105857863,0.00564971751412,0.00734463276836
1,0.0,0.0,0.0,0.0,0.380797077978,0.00564971751412,0.00395480225989
1,0.0,0.0,0.0,0.0,0.23105857863,0.0225225225225,0.018018018018
1,0.0,0.0,0.0,0.0,0.499088948806,0.0232558139535,0.00726744186047
1,0.0,0.0,0.0,0.0,0.23105857863,0.0187814933578,0.00503893724233
1,0.0,0.0,0.0,0.0,0.23105857863,0.00364132908512,0.00250341374602
1,0.541341132946,0.0,0.135335283237,0.0,0.23105857863,0.0227445034117,0.00170583775588
1,0.0,0.0,0.0,0.0,0.23105857863,0.0211970074813,0.00623441396509
1,0.0,0.0,0.0,0.0,0.23105857863,0.00955414012739,0.0111464968153
1,1.10363832351,0.367879441171,0.0,0.0,0.23105857863,0.0275362318841,0.00869565217391
1,0.94747039246,0.135458693041,0.135335283237,0.0,0.23105857863,0.0124370743263,0.00533017471128
1,0.0,0.0,0.0,0.0,0.23105857863,0.0361216730038,0.00190114068441
1,0.0,0.0,0.0,0.0,0.23105857863,0.0361216730038,0.00114068441065
1,0.0,0.0,0.0,0.0,0.23105857863,0.0212378640777,0.00303398058252
1,1.58141159802,0.0,0.404510718949,0.0183156388887,0.380797077978,0.030523255814,0.0261627906977
1,0.0,0.0,0.0,0.0,0.23105857863,0.0184555609519,0.00388538125304
1,0.367879441171,0.367879441171,0.0,0.0,0.23105857863,0.0126262626263,0.00883838383838
1,0.0,0.0,0.0,0.0,0.23105857863,0.00627877773127,0.00418585182085
1,0.0,0.0,0.0,0.0,0.23105857863,0.00627877773127,0.00167434072834
1,0.0,0.0,0.0,0.0,0.23105857863,0.025974025974,0.012987012987
1,1.42646122039,0.0,0.0,2.94540079141,0.499997739676,0.112311015119,0.0496760259179
1,0.0,0.0,0.0,0.0,0.23105857863,0.0236486486486,0.0036855036855
1,0.0999095993636,0.0,0.0497870683679,0.0,0.23105857863,0.00941346850109,0.00579290369298
1,0.149361205104,0.0497870683679,0.0,0.0,0.23105857863,0.00315789473684,0.00228070175439
1,2.03854547933,0.0497870683679,0.0,0.0,0.380797077978,0.0325203252033,0.0772357723577
1,0.0,0.0,0.0,0.0,0.23105857863,0.0481400437637,0.0131291028446
1,0.0,0.0,0.0,0.0,0.482013790038,0.0159680638723,0.00465735196274
1,0.735758882343,0.0,0.367879441171,0.0,0.23105857863,0.029831387808,0.00324254215305
1,0.735758882343,0.0,0.367879441171,0.0,0.23105857863,0.029831387808,0.00324254215305
1,1.83939720586,0.0,0.367879441171,0.0,0.380797077978,0.0223214285714,0.0491071428571
1,1.21801754913,0.0,0.270670566473,0.0,0.380797077978,0.00351768614423,0.00293140512019
1,0.735758882343,0.0,0.367879441171,0.0,0.23105857863,0.029831387808,0.00324254215305
1,0.735758882343,0.0,0.367879441171,0.0,0.452574126822,0.029831387808,0.00324254215305
1,0.735758882343,0.0,0.367879441171,0.0,0.23105857863,0.029831387808,0.00324254215305
1,0.0,0.0,0.0,0.0,0.23105857863,0.00886917960089,0.0310421286031
1,0.0,0.0,0.0,0.0,0.23105857863,0.0334855403349,0.0182648401826
1,0.367879441171,0.0,0.0,0.0,0.23105857863,0.0927116827438,0.0037513397642
1,1.47151776469,0.0,0.0,0.0,0.23105857863,0.0927116827438,0.0048231511254
1,0.0134758939982,0.0,0.0,0.0,0.23105857863,0.0119384228715,0.00314169022934
1,0.40600584971,0.0,0.0,0.0,0.23105857863,0.0146654445463,0.00183318056829
1,0.0,0.0,0.0,0.0,0.380797077978,0.0149371846869,0.000989217528935
1,0.0,0.0,0.0,0.0,0.23105857863,0.0220588235294,0.00525210084034
1,0.0,0.0,0.0,0.0,0.23105857863,0.0024154589372,0.00112721417069
1,0.270670566473,0.0,0.0,0.0,0.23105857863,0.0156304272317,0.00208405696422
1,0.0,0.0,0.0,0.0,0.23105857863,0.0128336755647,0.00359342915811
1,1.843263706e-05,0.0,0.0,0.0,0.380797077978,0.020202020202,0.121212121212
1,1.83939720586,0.367879441171,0.0,0.0,0.380797077978,0.00437317784257,0.0247813411079
1,0.0,0.0,0.0,0.0,0.23105857863,0.0115511551155,0.00660066006601
